"","date","tests","id","hosp","deaths","new_deaths","confirmed","new_confirmed","population","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","weekend","cs","p2.5_signal","p97.5_signal","mean_signal","p2.5_position","p97.5_position","mean_position","p2.5_growth_rate","p97.5_growth_rate","p25_growth_rate","p75_growth_rate","growth_rate","percentile_0_growth_rate","dispersion","z_score_growth_rate","error...30","error...31","error","p2.5_signal_deaths","p97.5_signal_deaths","mean_signal_deaths","p2.5_position_deaths","p97.5_position_deaths","mean_position_deaths","p2.5_growth_rate_deaths","p97.5_growth_rate_deaths","p25_growth_rate_deaths","p75_growth_rate_deaths","growth_rate_deaths","percentile_0_growth_rate_deaths","dispersion_deaths","z_score_growth_rate_deaths","country","state","county","deaths_pc"
"125",2020-06-08,NA,"SWE",1568,4905,38,45359,677,10175214,1,"Sweden",NA,NA,FALSE,4905,593.602023383812,837.141464183625,704.931817268795,6.63237641715364,6.94819092418226,6.79028367066795,-0.0098283705470268,0.0635928964056441,0.0142488950723967,0.0395156307862206,0.0268822629293086,0.0756105327693563,2.56856200794197,1.43523176189115,NA,NA,NA,29.9629855713201,42.0929980150112,35.5138267746154,3.3884890225723,3.69111658005501,3.53980280131365,-0.0475624598675898,0.016309684920349,-0.0266166677344627,-0.00463610721277812,-0.0156263874736204,0.831224280971737,2.99999990743915,-0.959014504944175,"Sweden",NA,NA,0.000482053743537974
"126",2020-06-09,NA,"SWE",1469,4938,33,46296,937,10175214,1,"Sweden",NA,NA,FALSE,4938,1001.11825295113,1411.19077368076,1188.59952966844,6.65929154577942,6.97504032141509,6.81716593359725,-0.0126074354507396,0.0608154555011415,0.0114703627318222,0.0367376573185797,0.0241040100252009,0.0990691668997893,2.56856200794197,1.28687364171884,NA,NA,NA,27.8494296140996,39.1833474892488,33.0338292958392,3.37248203955705,3.67587078812302,3.52417641384003,-0.048963102806344,0.014982556435146,-0.0279932028486249,-0.0059873435225731,-0.016990273185599,0.851182731651496,2.99999990743915,-1.04151943779365,"Sweden",NA,NA,0.000485296918570951
"127",2020-06-10,NA,"SWE",1436,4977,39,47733,1437,10175214,1,"Sweden",NA,NA,FALSE,4977,1142.11634521109,1609.61841280704,1355.8655902484,6.68342346950429,6.99911641774062,6.84126994362246,-0.0158472324346976,0.0575747872127018,0.00823028001826143,0.0334972747597427,0.0208637773890021,0.132661872050652,2.56856200794197,1.11389614342633,NA,NA,NA,28.6105409220282,40.2546722256969,33.9368228774606,3.35508045675502,3.65929182455385,3.50718614065443,-0.0507122752644641,0.0133104168506723,-0.029717113675651,-0.00768474473814082,-0.0187009292068959,0.873896433818594,2.99999990743915,-1.14500488848652,"Sweden",NA,NA,0.000489129761791742
"128",2020-06-11,NA,"SWE",1386,5012,35,49026,1293,10175214,1,"Sweden",NA,NA,FALSE,5012,1052.85424100705,1484.34339679576,1250.11889051691,6.7043063198569,7.01996112216601,6.86213372101146,-0.0193663825152136,0.0540511914508862,0.00470967205157767,0.0299751368840949,0.0173424044678363,0.177236075639441,2.56856200794197,0.925949641920354,NA,NA,NA,28.6926914755586,40.3964239179672,34.0452952431626,3.33592904718233,3.64104137571275,3.48848521144754,-0.0525090597247054,0.0115929437706697,-0.0314878893070079,-0.00942822664702784,-0.0204580579770179,0.89453989630988,2.99999990743915,-1.25103911397965,"Sweden",NA,NA,0.000492569492887324
"129",2020-06-12,NA,"SWE",1369,5041,29,50355,1329,10175214,1,"Sweden",NA,NA,FALSE,5041,1056.02639805799,1488.7088725123,1253.8404477429,6.72165893293397,7.03729331802462,6.87947612547929,-0.023061840378384,0.0503487828338451,0.00101193480595929,0.0262750076495017,0.0136434712277305,0.233146342968932,2.56856200794197,0.728524321422888,NA,NA,NA,26.6387616675004,37.5663399955939,31.6341710475067,3.3149756341381,3.62107867280294,3.46802715347052,-0.0542980573285726,0.00988775929791988,-0.0332494018087505,-0.0111608962219022,-0.0222051490153264,0.912466816110738,2.99999990743915,-1.35610309656546,"Sweden",NA,NA,0.000495419555795092
"130",2020-06-13,NA,"SWE",1323,5074,33,51387,1032,10175214,1,"Sweden",NA,NA,TRUE,5074,725.581391239903,1023.10006151699,861.592923609015,6.73530705477982,7.05093213863422,6.89311959670702,-0.0267541208522921,0.0466501121291416,-0.00268244123631225,0.0225784325131617,0.00994799563842471,0.297625476016338,2.56856200794197,0.531242201648114,NA,NA,NA,25.5667601073926,36.10186168304,30.3810407504508,3.29222981462385,3.59941419428653,3.44582200445519,-0.0562444366661714,0.00803365156146429,-0.0351655222317042,-0.0130452628730029,-0.0241053925523536,0.929224627319908,2.99999990743915,-1.47004064801978,"Sweden",NA,NA,0.000498662730828069
"131",2020-06-14,NA,"SWE",1328,5101,27,51805,418,10175214,1,"Sweden",NA,NA,TRUE,5101,379.830407600811,536.017464513409,451.215837518234,6.74525992440215,7.06087526028875,6.90306759234545,-0.0298508786811009,0.0435517963056322,-0.00577970998319417,0.0194806276077255,0.00685045881226565,0.357243910071813,2.56856200794197,0.365835510818712,NA,NA,NA,25.3961763445331,35.8888693911317,30.1900655160451,3.26753646128872,3.57589676251696,3.42171661190284,-0.0581824212258491,0.00619739644296433,-0.0370701463376849,-0.0149148784451999,-0.0259925123914424,0.943245929903603,2.99999990743915,-1.5826198333462,"Sweden",NA,NA,0.000501316237673232
"132",2020-06-15,NA,"SWE",1303,5131,30,52490,685,10175214,1,"Sweden",NA,NA,FALSE,5131,669.108127627689,943.432913340189,794.517860206672,6.7521200817418,7.06771602057364,6.90991805115772,-0.0325705799072413,0.0408357283367767,-0.00849821974391392,0.0167633681734494,0.00413257421476772,0.412670329796272,2.56856200794197,0.22068121441167,NA,NA,NA,25.861554288106,36.5590709799277,30.7485674279326,3.24090250577624,3.55054569324655,3.3957240995114,-0.0603142894836009,0.0041746613209775,-0.0391662262250264,-0.016973401937597,-0.0280698140813117,0.956015443530494,2.99999990743915,-1.70620932627114,"Sweden",NA,NA,0.000504264578612302
"133",2020-06-16,NA,"SWE",1281,5159,28,53699,1209,10175214,1,"Sweden",NA,NA,FALSE,5159,1103.05087080543,1554.63535608095,1309.5197147466,6.75626334947255,7.07183790127242,6.91405062537248,-0.0353249752435142,0.0380861227864641,-0.0112510443507019,0.0140121918936518,0.00138057377147495,0.47061722307408,2.56856200794197,0.0737184143189512,NA,NA,NA,23.7330630490731,33.6210021265789,28.2476434989384,3.21212984212037,3.5231787287398,3.36765428543009,-0.0626867005340907,0.0019177396000055,-0.0415007644986163,-0.0192681964354689,-0.0303844804670426,0.967379530438911,2.99999990743915,-1.84360354429987,"Sweden",NA,NA,0.000507016363488768
"134",2020-06-17,NA,"SWE",1240,5191,32,55156,1457,10175214,1,"Sweden",NA,NA,FALSE,5191,1230.10732747105,1733.42845291973,1460.24074781639,6.7576497032467,7.07321269504121,6.91543119914396,-0.0383443435317589,0.0350694505408533,-0.0142695285172566,0.010994635526351,-0.00163744649545281,0.534835702557319,2.56856200794197,-0.0874314207088806,NA,NA,NA,24.0496362230576,34.0915225885099,28.6336989671927,3.1809773379785,3.49356227194758,3.33726980496304,-0.0653156841098953,-0.000590172669681512,-0.0440900447824828,-0.021815811997094,-0.0329529283897884,0.977017045076761,2.99999990743915,-1.9957062182126,"Sweden",NA,NA,0.000510161260490443
"135",2020-06-18,NA,"SWE",1197,5220,29,56650,1494,10175214,1,"Sweden",NA,NA,FALSE,5220,1108.71628815958,1562.98043344532,1316.39730500923,6.75600946251728,7.07157804277973,6.9137937526485,-0.0416349335869475,0.0317785372946285,-0.0175602245574922,0.00770382826517315,-0.00492819814615952,0.603779508027348,2.56856200794197,-0.263142193364781,NA,NA,NA,23.7691585571701,33.7391252624889,28.318732633088,3.14718546555765,3.46144828758886,3.30431687657325,-0.0679788353692978,-0.00312870304294328,-0.0467123287250727,-0.0243952096871684,-0.0355537692061205,0.984186026746853,2.99999990743915,-2.14908141768977,"Sweden",NA,NA,0.000513011323398211
"136",2020-06-19,NA,"SWE",1177,5250,30,57859,1209,10175214,1,"Sweden",NA,NA,FALSE,5250,1087.54321579159,1533.0819183935,1291.23694169645,6.75106972225993,7.06666138674476,6.90886555450235,-0.0447896776431356,0.0286215458718071,-0.0207157055996466,0.00454757382831812,-0.00808406588566422,0.667007051290133,2.56856200794197,-0.431663640133328,NA,NA,NA,21.728762285273,30.9171445906204,25.918936809773,3.11071996607231,3.42680624866195,3.26876310736713,-0.0706318335646353,-0.00565198008926777,-0.0493227870584482,-0.0269610265954549,-0.0381419068269515,0.989301959361835,2.99999990743915,-2.30092127587964,"Sweden",NA,NA,0.000515959664337281
"137",2020-06-20,NA,"SWE",1173,5279,29,58557,698,10175214,1,"Sweden",NA,NA,TRUE,5279,731.161632637999,1030.9696666408,868.219709901442,6.74296820566078,7.05859477157258,6.90078148861668,-0.0480024882186977,0.0254076198128034,-0.0239288819791812,0.00133401357328688,-0.0112974342029472,0.726830982555054,2.56856200794197,-0.603256547340478,NA,NA,NA,20.5164643854834,29.253762452998,24.498648442482,3.07159830678282,3.38964409429754,3.23062120054018,-0.07299226997146,-0.00787393985388287,-0.0516378123870533,-0.0292283974382895,-0.0404331049126714,0.992532502442557,2.99999990743915,-2.43395152390662,"Sweden",NA,NA,0.000518809727245049
"138",2020-06-21,NA,"SWE",1179,5301,22,58878,321,10175214,1,"Sweden",NA,NA,TRUE,5301,374.697356263439,528.797666058501,445.128169711149,6.73165247276326,7.04731563606421,6.88948405441374,-0.0518648548854527,0.0215495286252226,-0.0277898465746835,-0.00252547968554652,-0.015157663130115,0.790839220809221,2.56856200794197,-0.809336601471185,NA,NA,NA,20.0412518147594,28.6220115108959,23.9503849684051,3.03012152356131,3.35025466769372,3.19018809562751,-0.0747370607053588,-0.00947067651214369,-0.0533340512850451,-0.0308736859324574,-0.0421038686087512,0.994276963928425,2.99999990743915,-2.52877701447839,"Sweden",NA,NA,0.0005209718439337
"139",2020-06-22,NA,"SWE",1168,5321,20,59678,800,10175214,1,"Sweden",NA,NA,FALSE,5321,645.682882981788,910.486544829068,766.736967402355,6.71647938092746,7.03217340163978,6.87432639128362,-0.0572034721893327,0.0162208188439293,-0.0331252148737063,-0.00785743847169705,-0.0204913266727017,0.863017583373423,2.56856200794197,-1.09397753001786,NA,NA,NA,20.0738754906264,28.7026032170001,24.0035931317566,2.98691041504484,3.30925803899268,3.14808422701876,-0.0760070120981464,-0.0105852083085538,-0.0545530354436816,-0.0320391849630186,-0.0432961102033501,0.995259516383456,2.99999990743915,-2.59420596051321,"Sweden",NA,NA,0.000522937404559747
"140",2020-06-23,NA,"SWE",1153,5346,25,60987,1309,10175214,1,"Sweden",NA,NA,FALSE,5346,1038.51825470641,1463.88639925203,1232.99340973083,6.6959706019543,7.01169952726754,6.85383506461092,-0.0638860774089826,0.00954952103443156,-0.039804112018993,-0.014532444355558,-0.0271682781872755,0.926501258307312,2.56856200794197,-1.45021891011227,NA,NA,NA,18.135496386522,26.0083228122735,21.7180534206334,2.94244241171409,3.26713382191673,3.10478811681541,-0.0770925313163089,-0.0115090388504995,-0.0555855315887414,-0.033016038578067,-0.0443007850834042,0.99594984322774,2.99999990743915,-2.6478596971818,"Sweden",NA,NA,0.000525394355342305
"141",2020-06-24,NA,"SWE",1109,5368,22,62683,1696,10175214,1,"Sweden",NA,NA,FALSE,5368,1125.51353944852,1586.34781005462,1336.209541386,6.66877586781572,6.98455770503156,6.82666678642364,-0.0717248323527251,0.00172003299110166,-0.0476398280391108,-0.0223649713225127,-0.0350023996808117,0.969130233192238,2.56856200794197,-1.86816171357127,NA,NA,NA,18.1157453472569,26.0188741691805,21.7106263997885,2.89690834877255,3.22406631469146,3.06048733173201,-0.0777418657519259,-0.0119908193292415,-0.056179919531432,-0.0335527655497354,-0.0448663425405837,0.996261635515281,2.99999990743915,-2.67482938392424,"Sweden",NA,NA,0.000527556472030957
"142",2020-06-25,NA,"SWE",1019,5391,23,63959,1276,10175214,1,"Sweden",NA,NA,FALSE,5391,981.122763688792,1383.47207502464,1165.05619853054,6.6337335548408,6.94959521864485,6.79166438674283,-0.0799056415728985,-0.00645452759775884,-0.0558185881260817,-0.0305415810445756,-0.0431800845853287,0.989400691849939,2.56856200794197,-2.30442823958481,NA,NA,NA,17.6851082151271,25.4555123772434,21.2175279206381,2.85074774698034,3.18049423140251,3.01562098919142,-0.0779319623910665,-0.0120092362262333,-0.0563137166959823,-0.0336274819213175,-0.0449705993086499,0.99625307920699,2.99999990743915,-2.67406280461607,"Sweden",NA,NA,0.000529816866750911
"143",2020-06-26,NA,"SWE",997,5402,11,65163,1204,10175214,1,"Sweden",NA,NA,FALSE,5402,926.233235988847,1306.1291995111,1099.90012050308,6.59049961352716,6.90646899078784,6.7484843021575,-0.0881418138878169,-0.0146861889462323,-0.0640532811456705,-0.0387747216883787,-0.0514140014170246,0.996962320582086,2.56856200794197,-2.74368616858399,NA,NA,NA,16.0088687515261,23.1172572194391,19.2374929947036,2.80442512323571,3.13687565652984,2.97065038988277,-0.0775255436998589,-0.0114250160194543,-0.0558489909978865,-0.0331015687214267,-0.0444752798596566,0.995823972471327,2.99999990743915,-2.637496243562,"Sweden",NA,NA,0.000530897925095236
"144",2020-06-27,NA,"SWE",983,5416,14,65918,755,10175214,1,"Sweden",NA,NA,TRUE,5416,596.27706355233,841.143102243035,708.205012007663,6.53902087236637,6.85511972911458,6.69707030074048,-0.0961497758788807,-0.0226877395310907,-0.0720591406242525,-0.0467783747857189,-0.0594187577049857,0.999239324864257,2.56856200794197,-3.17057982320381,NA,NA,NA,15.0144038314291,21.7439101237236,18.0685319678131,2.75854851008738,3.09380170995885,2.92617511002312,-0.0771959977849036,-0.0109071775313013,-0.0554576977107159,-0.032645477605489,-0.0440515876581025,0.995405614208363,2.99999990743915,-2.60494982234951,"Sweden",NA,NA,0.000532273817533469
"145",2020-06-28,NA,"SWE",990,5439,23,66333,415,10175214,1,"Sweden",NA,NA,TRUE,5439,291.196503046409,411.192384917403,346.031479156537,6.47953227313949,6.79577081293149,6.63765154303549,-0.103734130110396,-0.030258653108922,-0.0796390872201838,-0.0543536959991344,-0.0669963916096591,0.999824395314813,2.56856200794197,-3.57426776954272,NA,NA,NA,14.608257866229,21.2053322761307,17.6003682356019,2.71305179123192,3.0511952534981,2.88212352236501,-0.0772856987967351,-0.0107966791299151,-0.0554817467030582,-0.032600631223592,-0.0440411889633251,0.995290961706313,2.99999990743915,-2.59649321457858,"Sweden",NA,NA,0.000534534212253423
"146",2020-06-29,NA,"SWE",919,5455,16,67059,726,10175214,1,"Sweden",NA,NA,FALSE,5455,476.428387231966,672.248261412303,565.931228157765,6.41246522527358,6.72884507757808,6.57065515142583,-0.110308857294965,-0.0368129544519228,-0.0862071160946672,-0.0609146956522209,-0.0735609058734441,0.999956345073284,2.56856200794197,-3.92339492692523,NA,NA,NA,14.598474029722,21.2315073461719,17.60532898315,2.66752089894662,3.00864376785675,2.83808233340169,-0.0773346668868011,-0.0106353335581249,-0.0554617459764574,-0.0325082544684686,-0.043985000222463,0.995131104316455,2.99999990743915,-2.58500383718077,"Sweden",NA,NA,0.00053610666075426
"147",2020-06-30,NA,"SWE",896,5475,20,67867,808,10175214,1,"Sweden",NA,NA,FALSE,5475,726.652011335628,1025.02366524107,863.038532172255,6.33882649213089,6.65536199897389,6.49709424555239,-0.115027550121104,-0.0415100667671279,-0.0909187319563851,-0.0656188849318468,-0.0782688084441159,0.999984986867965,2.56856200794197,-4.17326705607463,NA,NA,NA,13.1751507181049,19.231963062515,15.9180404558369,2.62199706440076,2.96619760195769,2.79409733317922,-0.0774789920225121,-0.0105599898567446,-0.0555340344236383,-0.0325049474556184,-0.0440194909396284,0.995039040066782,2.99999990743915,-2.57853865321362,"Sweden",NA,NA,0.000538072221380307
"148",2020-07-01,NA,"SWE",865,5490,15,68552,685,10175214,1,"Sweden",NA,NA,FALSE,5490,748.247444044304,1055.49796454527,888.692103129627,6.26046400646393,6.57718686775261,6.41882543710827,-0.118079450230095,-0.0445441123992288,-0.0939647769909485,-0.0686587856383753,-0.0813117813146619,0.999992694238332,2.56856200794197,-4.33446469674447,NA,NA,NA,13.1600693893381,19.2516639400142,15.9170736415587,2.57638758034012,2.92376810413908,2.7500778422396,-0.077355521554316,-0.0102072591113671,-0.0553353819159762,-0.0322273987497069,-0.0437813903328415,0.994703337022638,2.99999990743915,-2.55583525540563,"Sweden",NA,NA,0.000539546391849842
"149",2020-07-02,NA,"SWE",786,5505,15,69239,687,10175214,1,"Sweden",NA,NA,FALSE,5505,622.696025986114,878.915943757332,739.795556457002,6.1790380319658,6.49598927962142,6.33751365579361,-0.120153013596798,-0.0466050361242812,-0.0960341954004476,-0.0707238543206312,-0.0833790248605394,0.999995582842216,2.56856200794197,-4.44389883743014,NA,NA,NA,12.8569208853925,18.8615211041271,15.5724463272128,2.53095806848692,2.88163483532659,2.70629645190675,-0.077045267968634,-0.00965936027423588,-0.0549471965800014,-0.0317574316628685,-0.0433523141214349,0.994163222502803,2.99999990743915,-2.52186183229356,"Sweden",NA,NA,0.000541020562319377
"150",2020-07-03,NA,"SWE",766,5513,8,69933,694,10175214,1,"Sweden",NA,NA,FALSE,5513,564.655642018505,797.142856577409,670.903280258177,6.09552580083588,6.41274346103026,6.25413463093307,-0.121463152929688,-0.0479058632765327,-0.0973412809608267,-0.0720277352453935,-0.0846845081031101,0.999996802739414,2.56856200794197,-4.5129065171712,NA,NA,NA,11.6531393336743,17.1626266654203,14.1420818787043,2.48589374522465,2.83999453034599,2.66294413778532,-0.0766008930408295,-0.00896650738121276,-0.0544213374962097,-0.0311460629258325,-0.0427837002110211,0.993424271417534,2.99999990743915,-2.4796414049201,"Sweden",NA,NA,0.000541806786569796
"151",2020-07-04,NA,"SWE",753,5528,15,70297,364,10175214,1,"Sweden",NA,NA,TRUE,5528,351.57892330464,496.603866396863,417.846206943093,6.01069617625827,6.32820406940165,6.16945012282996,-0.121909693160847,-0.0483406972901518,-0.0977839823354695,-0.0724664081155296,-0.0851251952254995,0.999997128944831,2.56856200794197,-4.53566926785739,NA,NA,NA,10.943834848036,16.1761527425335,13.3052299525747,2.44133240510502,2.79898847004358,2.6201604375743,-0.0765997908468718,-0.00870124667254833,-0.0543336089746469,-0.0309674285447732,-0.04265051875971,0.993097649500906,2.99999990743915,-2.46230553858012,"Sweden",NA,NA,0.000543280957039331
"152",2020-07-05,NA,"SWE",748,5537,9,70612,315,10175214,1,"Sweden",NA,NA,TRUE,5537,167.317865576022,236.633109735591,198.979764914867,5.92542540056855,6.24322445464037,6.08432492760446,-0.121878042413561,-0.0482867037765776,-0.0977450046549812,-0.0724197415351578,-0.0850823730950695,0.999997078763002,2.56856200794197,-4.5320112413808,NA,NA,NA,10.6587500714314,15.8034976174651,12.9786567625091,2.3968327658336,2.75818707179558,2.57750991881459,-0.0768801833991656,-0.00870010406940076,-0.0545216768232123,-0.031058610645354,-0.0427901437342832,0.993056352667502,2.99999990743915,-2.46016553330333,"Sweden",NA,NA,0.000544165459321052
"153",2020-07-06,NA,"SWE",677,5552,15,70863,251,10175214,1,"Sweden",NA,NA,FALSE,5552,268.839581312078,379.936862671751,319.596725711791,5.84020585666122,6.15827925235756,5.99924255450939,-0.119698601367138,-0.0460745557941472,-0.0955548379207764,-0.0702183192405085,-0.0828865785806425,0.999994904680698,2.56856200794197,-4.41308834784829,NA,NA,NA,10.6602669907432,15.8497653784673,12.9985664853898,2.35210912163787,2.71733042852274,2.5347197750803,-0.0778266768360159,-0.00934958167002527,-0.0553707689282851,-0.0318054895777561,-0.0435881292530206,0.993705246491811,2.99999990743915,-2.49517486927006,"Sweden",NA,NA,0.000545639629790587
"154",2020-07-07,NA,"SWE",656,5564,12,71141,278,10175214,1,"Sweden",NA,NA,FALSE,5564,406.219598829807,573.953419270306,482.857253981939,5.75718141732027,6.07553053453723,5.91635597592875,-0.115995534424002,-0.0423384110645304,-0.0918409236757042,-0.0664930218128285,-0.0791669727442663,0.9999874085585,2.56856200794197,-4.2131543635385,NA,NA,NA,9.62020313782958,14.3695217218086,11.7574537191202,2.30648626036093,2.67577703129364,2.49113164582728,-0.0792446584923572,-0.0104566245098293,-0.0566867834463859,-0.0330144995558006,-0.0448506415010932,0.994703425895823,2.99999990743915,-2.55584109433882,"Sweden",NA,NA,0.000546818966166215
"155",2020-07-08,NA,"SWE",628,5574,10,71674,533,10175214,1,"Sweden",NA,NA,FALSE,5574,417.896681826143,590.514725412566,496.763670490695,5.67786265477755,5.99651535159142,5.83718900318448,-0.112025044738497,-0.0383429160069617,-0.0878622339003605,-0.0625057268450986,-0.0751839803727295,0.999968305633099,2.56856200794197,-3.99982726562697,NA,NA,NA,9.59606183022399,14.3799982407562,11.7469720454596,2.25948606819616,2.63307594045623,2.44628100432619,-0.0811093465324896,-0.0119972033700194,-0.0584451853498299,-0.034661364552679,-0.0465532749512545,0.995859903655087,2.99999990743915,-2.64042578023819,"Sweden",NA,NA,0.000547801746479239
"156",2020-07-09,NA,"SWE",563,5589,15,72008,334,10175214,1,"Sweden",NA,NA,FALSE,5589,349.894026342773,494.773535190855,416.074878304105,5.602506401643,5.92150364398051,5.76200502281175,-0.107568935044237,-0.0338725357473858,-0.0834014444150003,-0.0580400263766229,-0.0707207353958116,0.999915602516022,2.56856200794197,-3.7616517403422,NA,NA,NA,9.34346227894195,14.0580032608551,11.4608212264673,2.21065132656803,2.58880413218184,2.39972772937494,-0.0835952239447187,-0.0141485164825985,-0.0608213480452775,-0.0369223923820396,-0.0488718702136586,0.997097334147334,2.99999990743915,-2.75857874264619,"Sweden",NA,NA,0.000549275916948774
"157",2020-07-10,NA,"SWE",523,5603,14,72377,369,10175214,1,"Sweden",NA,NA,FALSE,5603,321.306225235825,454.480332418628,382.135264079818,5.53159666432229,5.85097191050959,5.69128428741594,-0.103212298494127,-0.0295093165799231,-0.0790426492066016,-0.0536789658674489,-0.0663608075370252,0.999791772817727,2.56856200794197,-3.52943095054061,NA,NA,NA,8.41633552759716,12.7299652853135,10.3508289086364,2.1593526412722,2.54235907705035,2.35085585916128,-0.0863430266002625,-0.0165508947000784,-0.0634558745848961,-0.0394380467154447,-0.0514469606501704,0.998071077927754,2.99999990743915,-2.88955752584246,"Sweden",NA,NA,0.000550651809387007
"158",2020-07-11,NA,"SWE",509,5613,10,72685,308,10175214,1,"Sweden",NA,NA,TRUE,5613,203.744175497759,288.388470341284,242.399404109715,5.46504308255574,5.78480387720209,5.62492347987891,-0.0990612443357965,-0.025349983096229,-0.0748888799832195,-0.049522347448806,-0.0622056137160127,0.999530282292945,2.56856200794197,-3.30806339409506,NA,NA,NA,7.82994559991314,11.9037768777169,9.65432159118531,2.10532747883705,2.49349031818516,2.29940889851111,-0.0889700421909526,-0.0188187386675234,-0.0659651059022448,-0.0418236749562312,-0.053894390429238,0.998700288175941,2.99999990743915,-3.01152106674021,"Sweden",NA,NA,0.00055163458970003
"159",2020-07-12,NA,"SWE",507,5621,8,72791,106,10175214,1,"Sweden",NA,NA,TRUE,5621,99.2003355585411,140.618528395928,118.107600105261,5.40266088941511,5.72277484291069,5.5627178661629,-0.094338915273852,-0.0206042388000763,-0.0701588722903146,-0.0447842817836137,-0.0574715770369641,0.998875969164823,2.56856200794197,-3.05533912981176,NA,NA,NA,7.53448582733724,11.5090194526882,9.31206443023391,2.04869738536392,2.44233163079982,2.24551450808187,-0.0914390125747596,-0.0209148215829872,-0.0683117941327454,-0.0440420400250014,-0.0561769170788734,0.999103289356922,2.99999990743915,-3.122467133297,"Sweden",NA,NA,0.000552420813950449
"160",2020-07-13,NA,"SWE",474,5633,12,72961,170,10175214,1,"Sweden",NA,NA,FALSE,5633,163.863002678966,232.083373998615,195.01250866362,5.34504430768332,5.66544827056856,5.50524628912594,-0.0893269615999612,-0.0155537425082462,-0.0651342792152216,-0.0397464248929858,-0.0524403520541037,0.997335225593005,2.56856200794197,-2.78640955696583,NA,NA,NA,7.42822465023042,11.4001544911287,9.20233169405651,1.98961855380736,2.38905662819863,2.189337591003,-0.0938911264433201,-0.0229839632831816,-0.0706383187407918,-0.0462367709857099,-0.0584375448632508,0.999382294327879,2.99999990743915,-3.23057581695224,"Sweden",NA,NA,0.000553600150326077
"161",2020-07-14,NA,"SWE",464,5641,8,73273,312,10175214,1,"Sweden",NA,NA,FALSE,5641,255.265192191655,361.41941099282,303.739683625431,5.29247666962614,5.61313520451753,5.45280593707184,-0.0843844394783649,-0.0105730147384724,-0.0601792281959705,-0.0347782260208668,-0.0474787271084186,0.994156694858269,2.56856200794197,-2.52146860712234,NA,NA,NA,6.59818106032589,10.1931668954072,8.20099754627551,1.92810472309298,2.33369536918651,2.13090004613975,-0.0960184054989423,-0.024722010870653,-0.072637955904152,-0.0481024604654432,-0.0603702081847976,0.999548618418015,2.99999990743915,-3.31919823991884,"Sweden",NA,NA,0.000554386374576495
"162",2020-07-15,NA,"SWE",436,5647,6,73560,287,10175214,1,"Sweden",NA,NA,FALSE,5647,271.064297995502,383.810584236231,322.548208147616,5.24486728373768,5.56578713618915,5.40532720996342,-0.0794252960215452,-0.00558898636955091,-0.055211924152124,-0.0298023582389722,-0.0425071411955481,0.987985964829715,2.56856200794197,-2.25668011366499,NA,NA,NA,6.47334696141268,10.0542497522309,8.06750562955416,1.86448324165274,2.27657643425716,2.07052983795495,-0.0978422864393666,-0.0261530627615937,-0.0743330151862204,-0.04966233401474,-0.0619976746004802,0.999650535999975,2.99999990743915,-3.38999930835769,"Sweden",NA,NA,0.000554976042764309
"163",2020-07-16,NA,"SWE",366,5653,6,73828,268,10175214,1,"Sweden",NA,NA,FALSE,5653,234.498282375913,332.258177124272,279.130743274534,5.20221461977333,5.52342551776241,5.36282006876787,-0.0747706735380246,-0.00092690518167278,-0.0505548557123641,-0.0251427230073332,-0.0378487893598487,0.977740333931733,2.56856200794197,-2.00916788660516,NA,NA,NA,6.19952214820821,9.68913727747321,7.75035619495808,1.79905924823156,2.21800507847737,2.00853216335447,-0.0995956335797169,-0.0275148565494823,-0.0759579590115275,-0.0511525311176718,-0.0635552450645996,0.999726165905252,2.99999990743915,-3.45628880507164,"Sweden",NA,NA,0.000555565710952124
"164",2020-07-17,NA,"SWE",341,5660,7,74112,284,10175214,1,"Sweden",NA,NA,FALSE,5660,222.541136321403,315.390419351243,264.928938221761,5.16420888478636,5.48573367402968,5.32497127940802,-0.0705389144259333,0.00329909657570063,-0.0463249846276055,-0.0209148332226271,-0.0336199089251163,0.962854809592886,2.56856200794197,-1.78482084668523,NA,NA,NA,5.49684920169391,8.65554599673413,6.89769752180921,1.7319096638398,2.15804417273994,1.94497691828987,-0.101478829513726,-0.0290099623116093,-0.0777138873221281,-0.052774904503207,-0.0652443959126676,0.999791549770256,2.99999990743915,-3.52914764971422,"Sweden",NA,NA,0.00055625365717124
"165",2020-07-18,NA,"SWE",335,5671,11,74303,191,10175214,1,"Sweden",NA,NA,TRUE,5671,145.814486877018,206.788017204646,173.645295418596,5.13043720714731,5.4522655338185,5.2913513704829,-0.0665271160847333,0.00730478570290665,-0.0423151897000508,-0.0169071406817759,-0.0296111651909133,0.942040247797794,2.56856200794197,-1.57213388546825,NA,NA,NA,5.03818965481183,7.99176568659868,6.3453944878078,1.66292010771001,2.0965449370444,1.8797325223772,-0.103480136301493,-0.0306258225319903,-0.0795887934119746,-0.054517165421509,-0.0670529794167418,0.999845590102403,2.99999990743915,-3.60778704549223,"Sweden",NA,NA,0.000557334715515566
